x,y,cluster
-3.0889733201294107,-4.11866212171397,4
53.230111687519674,2.8039007830435727,4
0.3711176297544759,-1.3432542914212404,4
-0.5734238231176901,0.8288732404770619,0
3.0374335475343286,3.359180532260864,1
0.3462315566382827,2.119284050818949,1
15.594880381613228,-1.683367712638762,2
2.408721208361307,-1.2241355661817408,4
-34.63831910191438,0.05208700909229904,4
33.18055943405598,-3.890419451020602,4
-59.97331571653703,1.061417083017959,2
-1.4065580086523797,-3.4946036652929005,3
-36.81075931419241,1.7634113215349,3
3.919290298688545,-3.9125780077067605,4
-38.75509041780523,-4.110057410043665,4
-90.19379490790175,-3.9995490692052997,4
15.626874972525103,0.9729813584609579,3
0.586929987781374,0.031182951244879898,1
0.49314185686104073,0.07104404132838144,4
-1.2004911758603702,-0.8305745280249412,4
-75.80712070088977,1.4308248576879956,1
0.2598347296043507,-3.453537525373716,4
0.22721753041588938,2.886342238463674,3
5.55421769094806,2.0539851494868167,4
-2.1949782093267842,-0.9441905852595505,1
0.8445183678127437,-1.3867911989137225,3
-26.758069554886887,-0.7851829964343209,3
-2.0237665850195135,-1.4627220586500127,2
-3.4023443917985934,2.871495673220989,3
-3.774905474698783,-2.27405595802394,4
46.90579251958976,3.7201584714261746,3
0.4804823964229448,1.043159120801949,3
-1.100497032192402,-0.7237581113883387,4
-0.9580420348827156,-0.8032258163924518,4
-1.4166459082077847,1.8153909286502536,4
4.98201738115888,-3.4454637641795864,4
41.87751803176983,2.9365747984257546,4
9.946967629545924,-2.43297225439635,3
40.11883932162397,1.9449564693667578,3
0.40852690765908706,1.5157808779609656,3
2.8119579409238122,-1.0313542615773048,1
-29.541526264016596,0.41152888195533244,4
0.7020809584708453,3.102055463540893,3
2.183155815504084,-3.3800890460842603,4
6.228381712911655,0.5692307641711017,3
0.3555519675506014,0.824314889260434,0
-2.0697872758216684,1.5701972887283235,4
2.5913922349177967,1.5300431978446667,2
-3.070116034406728,2.245055108906695,2
-59.473870250663836,3.4516970747221785,3
7.685752964314961,-2.1166103355792,4
5.203765272471213,2.99695767196982,2
-2.6041973184371323,2.4841664763156754,3
52.29124560824382,-3.106865294288989,3
0.35200574903815857,-1.2951716509604327,1
2.3741997688930145,-1.4183324124209042,4
-77.58498600580549,-1.4253783689797657,4
-48.12713264850018,-0.7810685373890989,4
-33.56319624080524,0.18527488814581478,4
-66.28131322882965,0.8738394092837396,4
5.172373284091111,3.2062438385886196,4
3.850083305001202,1.7503027744489723,3
5.666788453328687,1.6192534660414195,4
1.8167748973301308,1.35938241962515,2
2.355992373789455,1.6119531259920137,0
0.3689973161623717,-0.817129672078489,0
18.26642205281849,1.9538110886716047,4
2.105928606538935,0.892455578062244,1
0.5684186051215986,-1.854036618230272,3
104.48233539874239,-2.0144239170428793,4
0.3296211791563656,-0.0740692175091737,3
-3.8736023063642446,1.3702017104162674,2
16.661106767149423,0.3443879732572287,3
-67.52765799635971,0.37819004787169247,3
-34.161365215400096,0.17371353171908868,4
4.155157239222376,1.5360898191998253,4
-3.935187400655298,-0.5905955677743238,0
-2.5876356209429563,-1.643278182213812,2
2.102890301827207,0.2320572010512555,1
-1.9583161078667994,2.719327163113709,4
5.042043031450403,-1.871170693605212,2
10.161314548036463,-1.7808328207718858,1
-57.561003111543485,-2.0873658459968585,1
-80.69700444704031,-1.5677535920522534,1
-86.9237170268329,-1.050039613239795,1
-4.350918897969146,-1.4035567253701793,3
34.115671858490586,1.5144719081758689,4
34.758573391407616,1.4917372081652893,3
-3.910472103190557,-1.5928764217337554,0
1.7319420440787836,-4.017963586774942,2
99.71756842480059,0.8805597051730859,2
15.763407180137987,-0.9219427250049297,4
0.4064649588437972,1.351650517264549,0
-18.4163531969271,0.3603366716452998,4
0.3275939526932498,-1.9915440789921057,4
-0.3392711892203561,1.7964391021601223,3
-51.31778104856495,1.7135222697421804,3
-99.02088340364725,1.7694810689640095,3
0.3055855445537419,2.345506427884469,3
2.1209596020516903,1.8808053723051037,2
4.972330468166243,1.9262245419852722,4
26.061130108133618,0.7049670833857948,3
3.687275761196773,-4.115874451598437,2
8.601054849369463,1.642361761495414,4
37.64087166428434,1.4148658945026886,2
-3.072064830791696,-0.21817686660615085,4
-2.7455488694963255,0.3630819620924001,4
-1.8165604383086686,-1.7127851131983995,3
12.70314831196502,2.234527791853796,3
-72.70605697651159,3.4110360309677663,4
1.7389274895079985,-1.2425672817615265,3
0.45365424760261974,-2.220518315752986,4
9.894470303490252,1.6819538485900227,2
-4.085285015272667,-1.8193819461826617,4
-59.956077341148145,-1.4598369728517748,4
-2.6737722428311894,-2.1120837348315815,2
2.3496935937179284,1.8849511478557586,0
2.0993528440171487,0.23924560629162517,1
11.610771999751012,2.146989909783202,4
-2.2686851718067786,-1.5219897722640334,4
5.372671783214664,-0.4271719182956436,4
0.3712392990588407,-1.2773655499271832,3
0.5951633139470267,1.492316400443282,4
-1.1115466838552426,-2.6161856810143367,0
8.801604548677126,1.3187768966031803,3
4.468371432004908,2.3480527363961796,1
-2.978807378002843,1.7111532988280405,4
8.190909639272926,1.4375286283514872,2
-4.301037482154879,-1.7047688708782276,4
-29.465812468542254,1.7867408863111087,4
0.23003786643726598,-0.5424669586509314,3
5.974599514748137,-1.565016522685149,3
17.032337085234758,0.8891241991266167,0
4.1200352593200815,2.1427680349775473,4
5.16817842200453,2.3343515181849215,4
0.8228708084254377,-1.4038643213278514,4
9.040751282193055,-0.818893708635151,4
2.4897797958224053,2.0257990965716854,3
0.6739210897961986,1.6117862993920355,3
6.391016047520179,1.8747947404136118,3
3.917675366939896,-0.5488689711037769,3
-56.696679261898815,-1.1952315106741658,3
38.887264187456815,1.8461933346177901,3
-1.3146497950115614,3.24779260860752,4
13.488156450330802,2.8581932336617544,1
0.25594782698969665,-0.34959620466672126,3
0.42163381256131244,0.2927366910577237,0
106.31881552876945,0.9615329047891569,3
0.8776154765316018,2.2129073305735885,4
3.9227427335916656,1.7408946063165573,4
-1.09346588831152,-1.6000448107646725,0
0.482739871681082,-1.3837613500621062,4
3.672547102644149,2.161172126705176,4
-87.4360910565167,1.7954728840222858,1
3.3116798641107006,1.6918358530702227,3
37.88899970167507,1.8124192445983907,3
0.614545322435174,3.378601167237117,4
-2.7993379354531855,2.539970702107115,3
1.861465414925247,1.9403151153353053,4
-0.45841581220149846,-1.3238572062414982,2
1.942006571586339,1.1043875285836897,0
-2.63497241080934,-0.8617330225626578,3
3.860536314484426,1.5612551760401716,3
3.854875029509952,1.5824992371240967,3
0.27575415734090825,-0.9911409793154956,3
0.41367391703073564,1.5825720324718882,1
3.962228323084172,-1.92475593514568,3
80.89739119167078,-0.9729752143390998,3
4.042989340430332,3.129901168327869,4
0.28794402942620745,-1.176724726372631,3
0.036951318495395284,0.9706081616088428,0
-1.803069345868157,1.4021704389418714,2
41.798881810821875,2.1884286674359896,2
0.30854926260470805,1.6652282466667163,3
0.6862733152496401,1.5405611716836445,4
-3.4574855949179693,2.6925686185789766,2
-3.223146876753425,-0.8471081472231503,4
3.6047540311003488,2.312544378657518,4
-43.96293339365139,2.8365619040886583,4
-66.90807868232112,3.7072702193714475,4
0.2605347044446788,-2.9836995524563066,4
2.6290929791267876,3.306089545772101,4
-0.8660479637818822,2.505683041544779,1
6.792607114421764,-1.7159244132816998,4
0.47486273711469434,0.6736479586795466,2
1.0625826618599576,-2.1322899421727377,4
2.1112438140078726,2.154998872490917,3
-4.306044905079442,-1.7250861047206827,2
-2.652317051737571,-2.0447951759455916,2
-2.3118054179517933,1.6837371637577643,3
-2.6504429335292365,2.101461947073742,3
168.28501441528928,3.4050184251168987,3
4.993146110593785,-2.560072933283655,4
8.191086093042786,-0.5772363354593972,3
1.8152549648095428,-0.6028765275099623,0
6.73462802163388,2.8666924835786363,4
8.219533259600746,-2.100013748215947,4
3.8528185747994312,1.660923480930452,3
3.19980954846337,-1.147398086672597,4
5.499744395945916,2.8658093526228443,3
2.96004721580614,2.252947139751117,4
-31.471621142756316,0.9468600728984534,4
-2.974227184268432,-0.9936371280431266,4
67.41241659298962,1.7464966918217204,3
2.0950886683856673,2.9037258280478455,4
2.302188755698568,1.3819455008938095,1
20.141982498170535,2.1497976214803733,1
40.71294255961159,1.6991347004366473,3
-2.9211584766093566,0.5300953106479773,3
5.920427746611721,-1.1104260036208031,3
4.001134509888681,-4.046229573842952,2
0.7023490770345454,2.4935425278214813,4
2.280642504915691,-0.9361528387059372,3
3.330241318176813,1.1263777286536334,3
-2.5163552008010646,-1.404327403893503,0
14.098514155512635,-3.501957752955423,3
16.312553874529943,-0.7665317478095125,2
2.205665929485501,1.8542830858480503,4
0.42106867176965995,1.4693307941395266,3
23.533238524761398,-4.017966680667371,2
2.213842282508369,2.0212129403212846,3
6.73586834173169,0.5437108245791294,1
2.83358505640472,-3.843450140156323,4
99.14750689238852,-1.8759945544998227,3
2.284863346235982,-2.119679300958329,3
5.09053375289557,-0.938046619582031,3
17.17380498411975,1.9549267690431407,3
1.2236198067622275,2.745596700474352,4
2.4974627569890107,0.9581316333253793,4
13.176290572261054,-1.9279661281593758,3
0.613343431605978,3.375108535864639,4
-3.6786723057445103,-2.229902916408964,4
-76.851703579827,-2.0904878959044937,4
-2.3770824421608925,3.7652339248494515,2
-55.217146062964645,-0.7699997876235787,3
22.58748121575627,2.726814254430452,3
36.41440073510763,1.668567885367472,3
4.105893876812138,-1.0729364798434158,4
3.8774409465748607,-0.9169014100496784,2
-54.63807763832606,-3.6075586550073266,4
7.119650404353649,-3.7207873142784984,4
2.027647069466777,0.2793625147394925,3
-4.323315550909514,-1.5092587618279114,4
44.878204791051274,-1.379679194659256,4
6.331719348917771,-1.4290115083908603,3
1.7550070331871936,-1.4875722107278397,4
0.4139015129411935,1.549033447829125,3
1.9471193226092731,1.5413123869150633,3
-3.314080611666537,-0.8873874342346564,4
-50.13713866641488,-1.3478977711910787,4
-2.7957561674906573,2.212132165378645,4
-22.220379599532084,2.73738355153132,2
-66.08402379838813,1.9895335951146962,3
-3.783306220327036,-0.8612387626952216,3
0.2276892829693635,2.7599815858590393,1
-0.5305262849058799,-1.4295523058775008,4
0.6230791178481934,3.531146234787298,3
-0.5262426804433117,-0.17714095070119315,1
7.318180189754332,-2.214237546058489,3
3.081461739134299,-2.188255073341423,0
1.2219251616194489,1.8619304714906344,4
20.99634183907538,1.4940521806889822,4
3.846487923777451,1.9446568628291383,3
0.7274157133904745,-1.5367104031555252,3
26.24994353412581,-2.6667673303125525,4
12.129604642804512,-0.41145815092081467,3
0.20301460732971585,-1.624995965163193,3
-0.6278326403304589,-2.846676204503326,4
-71.34503948770751,-2.0802731867666155,4
3.7111364193057708,-0.6690645780434684,3
3.964771307999159,2.2109955406005484,4
0.4885261698082321,1.0571321777104916,1
7.514317177283283,2.141002626444178,4
11.44984919758501,2.7006210837907587,3
1.3338934364368968,1.6199456282344706,2
0.14556764660872415,-3.047063820786529,4
2.0847463260201993,2.1762695004070283,3
-29.111123742647525,0.06668346031357023,4
-3.939694489117371,1.2919332116921238,4
2.276338860724411,-1.5041182764294132,2
2.352747814759846,1.8875509386186597,1
-4.567639031897957,2.364420435166408,2
3.710425294168804,-0.8671519951689239,1
-1.847396936294821,-0.8718718272402439,0
1.7932320794321426,3.546300002906112,0
-0.6067663193062437,-0.41344920117221845,4
6.95787317529605,1.597603083803354,4
14.02470881402114,1.6695268096263711,4
0.4282245516591675,1.6293358843583394,1
0.6863815514840288,1.4519681952735475,4
-1.2575549133460546,-3.7328460572525803,2
-26.862138806314377,-4.274391392476095,3
8.67983681056349,-0.9840586961126765,4
5.770399185735512,1.5373048538567595,3
-54.012146583220364,0.9449129340657799,3
0.4605951357993328,1.8386947208608397,3
0.5122685170007072,3.8973384217667366,4
2.5201168405071264,0.9811916147142632,1
0.6977270279468689,2.4747442213068553,4
14.350911373673865,0.1899690788913468,4
3.060225697656995,-1.768720472424708,2
1.955116112345446,1.6092407043492136,3
2.185145010743393,-2.7233108853553083,4
0.258628910049851,-3.8533005114089587,4
0.3312174965719689,2.2961940157220866,4
-1.2081215335500095,-4.782829689826669,3
1.9904385747376316,0.9808843230423554,4
-1.799665366074303,-3.933647941484899,4
-2.14106494944325,1.683471619982102,4
1.3476719006215148,-1.4504270592449466,0
1.6559183257679706,-3.1499635239724166,1
1.7368907068790869,-1.4701847597824675,3
-2.1271547095057,-3.397541011481064,2
115.44416070648455,-3.3959008319501964,4
0.43686340993420025,1.4736409559642565,3
0.5701537458455062,-4.208191379580168,2
-13.302985737637979,-4.0887146884791745,2
-19.6840461939046,-3.0105657550374154,2
1.173805972643406,1.396766825121992,4
0.2904227773506118,0.2536490320830004,0
-0.9148937754964959,-1.478934404308262,0
5.66611941318811,-0.9222810180174925,4
2.2041141195323584,-0.35016959980910267,1
2.341191737434685,-0.1362880521056539,4
50.41616733658853,0.49356282395038154,1
-3.974043389598049,-1.531257505661464,0
-42.90228089835231,-2.720082287366752,4
-101.05056506284986,-1.7609518031344396,0
23.665490767790796,-3.1840930799568037,4
-0.9050175871627631,-1.8908010490240534,1
5.763233923456134,-2.195950510491932,3
-1.663636759360642,1.8975912208221253,3
121.97169936141135,3.233487850516858,3
0.4365217104610734,1.7694706161394937,3
0.3673392068992147,-1.7448348696667741,4
0.7075850579892973,3.183889491484423,4
2.1277964730678076,0.039342387418560956,3
-3.948407001872398,1.3501978018450889,4
-63.86187418032019,1.8678169474798847,4
2.0106183776412356,-0.7018762920502,4
38.86952268605752,-1.6917330418357834,3
2.4110404968595556,-0.9142871764041208,4
-1.3456996090627331,1.5254690795194268,3
0.4886782070623132,-0.8831762076890902,4
6.389499336826157,1.7108548193307562,3
-6.635758305279154,1.2009210530147594,1
-0.6951838947448848,-0.8817961131130012,2
-40.36460190660354,-0.4972934947166453,2
18.77876918699576,0.12037621350462073,2
7.725267207307259,-0.7109792584440492,4
35.80531187939971,-2.9852962682957247,3
1.0816943514621706,-0.5052477071872048,1
8.302197813130702,-1.4490087764524036,4
6.793253692605326,-4.022510677136844,4
-57.25666553781954,-3.3452969817660927,4
1.9459591547204853,1.9059866594401085,3
-1.0494554461746217,-1.3667088338082292,4
89.56126243579061,-0.46077383419093637,4
0.28531234958731344,-1.064808630683256,4
-0.8709399815581268,-2.3365492628278712,4
13.968957523630037,-0.14386534262411757,3
0.3830720769341837,2.314914214983278,1
2.071123232705724,0.7051130822272216,0
2.621055559102829,2.647211136726007,4
-4.512192853511623,2.2978781566374438,3
167.9330157640035,-1.0980530738157073,0
3.700349270422339,-4.1703502061047395,3
-42.343615510678845,-4.226613784048388,3
3.925791287054934,-0.05930438055154925,4
-3.9822780205912167,0.8117648324853612,3
-1.272805929272519,-0.6489893327257377,3
9.257886725911114,-1.5081895423264364,1
2.398569584674524,-1.089904171609628,4
-3.355621576857154,-1.6057818272906879,3
2.417453505544787,-0.125308624221735,4
4.145143994346492,-0.5549641784216567,3
19.170860318921427,2.0245894600671526,4
1.9186963140923416,2.01697299670207,1
13.124693566811024,-1.3466618514360558,4
3.3288627625683294,1.680762565479467,3
3.799262535583925,-1.726853475082963,4
3.77917638565792,1.6113712264107547,1
0.7768409799081888,-1.9822782649901738,3
3.9379746725821834,2.321698554491667,3
20.935967779347244,3.1973285376483287,1
28.22746321518406,1.8145532704639753,1
3.835836664296887,2.094937299403177,1
4.278675039239366,1.5986707036430161,4
8.04833022539018,-0.8022893594968584,3
2.495459436001985,-0.7811869866530088,2
0.40400371137593943,1.7320312211083786,1
8.612243597068572,-0.8158890926433108,4
85.11068287245163,0.706432176869772,3
8.058665276632459,-1.9582772526795031,1
3.6245811949392372,-0.22440249274634128,3
-65.78341041462669,-1.0393291755463692,3
-1.6309848704190146,-3.3137110753306596,4
11.08278594686724,2.0619636591316954,4
37.53703905734886,1.6645015521447928,3
-0.9082844382264832,-0.9520120446569581,2
5.215972349726068,-1.8562761663806482,0
-2.8666164169108477,-2.1920118453290316,3
-15.7248355793871,-2.6728496669051545,4
-92.64474273576666,-1.9770411312412939,4
0.4473225739501903,1.5379281636387994,3
-0.1553379089127839,-0.7006686937646175,3
5.277251356480396,-1.4185893499047657,2
155.6609334518981,0.162545018280064,4
0.4337057069875163,1.8333140626585551,3
0.47252971777873415,1.532068133667968,3
9.57416071140856,1.7930151944703536,4
-2.264947732013546,-3.9563965730887385,3
203.69776046679056,0.7408959554672031,3
0.707815818992728,3.3596657579787634,4
-2.05613574717908,-3.077002467743447,4
3.0617267091897893,2.0841522713109217,4
0.25680380129782454,-2.525679289286688,4
5.3053213364547585,0.5407639353540064,3
0.4313767612150962,1.5103160465118817,2
-1.8415872771229458,-1.1467558761237029,4
-1.0170114323666855,1.7129333691775015,4
18.354727865305705,2.703144075732208,3
-21.616477738338723,0.34491217872425606,4
1.826038997373118,1.120070674358516,3
0.4311299465285543,1.4456624439928538,1
5.916578407146879,2.0340131359712137,4
-5.416019523805944,1.6939100996891667,4
2.405717230227455,-1.4884849330551104,3
-36.99134174817852,-1.3246338198475873,3
0.720850345070995,2.4602612324405304,3
32.1844843703552,-0.670744447471633,0
1.3992850757813204,-1.633540311707243,2
116.59443543430113,-1.7015338324349916,2
3.711203254812508,-0.9302050244607531,3
0.7137640685280952,1.7071878659037258,4
-3.284650716940012,-4.087040317401237,4
-28.626610710168755,-3.464195182066464,4
0.8685547473876652,-2.922578396379721,4
8.691254239937713,-2.430694966995948,3
2.3495127532628963,1.202526062891024,0
-1.2531709743182793,1.5861418834107843,4
25.47412959964624,0.7896126783626549,1
0.7607161617902651,-1.0512388807719713,2
35.06998498656421,-2.214801979751451,4
-3.657736311059546,1.6876102299733835,4
101.22487263580335,-1.5808683658848397,2
2.360968482806605,1.6889725796413306,0
5.534966068475005,1.3506002148323832,1
98.43969771498284,2.4194999109101625,1
0.8169812532835328,-2.4629513442263313,4
-2.2269474437261554,-2.0711074587600864,3
-2.1618313012660235,-0.6913377965917825,3
19.375359167529936,-0.6228007916859378,3
15.382317849772841,-1.0509981449895371,4
0.4835425073015753,-1.110446688608573,1
1.9402116085227166,0.898568263150847,3
0.4255297602533635,1.9159955516480933,3
7.4417618341542955,2.07535901534548,4
6.679367152633078,1.608611897571451,4
0.7992130399858011,1.3740506451632943,1
0.2823063769557307,-1.1944531273467789,3
-2.922944390101867,1.8060872955959872,1
0.6812551406281206,1.770405747144624,4
11.115314400422468,-3.8902447450370885,4
66.12650573367398,-3.4784909909051107,4
-3.098083940332684,-1.0991683230991456,2
5.277422869258677,-1.9501836600619427,3
-46.39168792622202,-1.971770462909094,1
-103.35624014813285,-1.446101595590902,3
-51.12818121633343,1.296265517129884,1
0.27948895703901516,-1.2814260170303766,1
17.44500959581087,-1.2993492250491718,3
-72.11415484942724,-0.37511108095962004,3
1.8528220673793796,2.611115876406633,0
-0.01636415662283429,1.6520448877270975,0
1.3007068563226372,-0.21729460911956905,3
9.472503774036223,1.8685421343643096,4
2.2818440212000803,-0.48884717336941524,3
7.607943248607648,-2.2903835200060074,4
48.49272167352036,0.6199496621274984,2
-4.55089860596175,1.4290360307004986,4
2.4986191131550632,-1.9451020286036425,2
1.7215128636196602,0.8700072656306342,3
7.534436478862829,2.025816205492659,4
-2.727761706064876,1.2160436019258987,3
5.228584313541725,-1.8436398825755604,4
-3.615390549862259,-2.006671936296112,1
88.95903292215449,-2.4341882414217366,2
1.6429424485948063,0.6586000222884992,3
1.9904276059472459,-2.761982256645024,4
-4.255012681242707,2.399367253012586,1
-76.6048442565191,1.2266674712736183,3
13.147469484282313,-1.1524515071824026,4
48.53434807210307,0.8622166658733279,3
2.6642142543088965,-1.6773578470520194,3
5.586833331426424,-0.5526832468039,3
2.363622487225277,1.4676842992683843,3
-4.583415045483041,1.1669601428649832,2
1.9888318087048191,0.685461759856644,3
3.7091632238831327,-1.857256274900567,1
0.42298514686132227,1.5319346989533766,1
-0.6933126420798077,-0.42098457683937873,4
-112.66002765507837,1.3131482578505822,3
-0.1485471820427109,1.6696396089221335,4
3.315011160811226,-0.9271169674630083,3
-1.4984124693914536,2.2520514773163014,4
2.222955084944622,3.5275855506602167,3
1.8016367980124985,-1.3353362134686733,1
0.42692361129405554,1.4169059571374902,2
-0.34024988694964653,-0.9054567222136168,2
38.88699953296935,1.864239614484564,3
24.933610456385647,-1.755769455629597,0
-57.49132025889053,-2.4721405743381344,0
0.6923882731216348,1.8230915165057437,3
0.33217565360592904,0.37742297685048987,3
1.0309923999135282,1.9848851051010548,4
0.2873455098114377,-2.312669278927846,2
12.97783267817522,0.7600295491436014,3
-2.570997205476065,1.3205328685115656,3
2.361277276570566,2.205426815055926,4
-22.688786463912702,-2.179882669014598,3
-72.38223364438502,-1.8878503331484011,3
6.565815392760262,0.18149568351786052,2
-68.8713440262719,0.5170104005539385,2
-0.013630927489866322,1.7875514912202792,4
3.2804158059156983,1.6587241419660816,3
-35.30342065652999,2.292328650920544,3
6.121228501536754,-2.121332411693571,2
-78.37158309135846,0.4667068078895239,3
0.6090417831111657,2.881541202909408,3
10.74794702926391,-3.818939155839433,4
0.5757354135423672,-4.1989266767231435,4
-3.31429446744507,-0.9500607674880728,3
2.2722773040853603,-1.584084989591168,3
2.1246304121378428,3.0325329121570785,1
2.669379672814031,-0.33574102583027354,2
-2.6858532287403443,-1.7393280743415447,3
1.9413264682374798,0.9908995309800571,3
0.6017605729597489,2.3859971764754646,4
-2.769574735521685,-3.087037031955081,4
-1.6246113888553746,-2.797822776277167,4
-77.83805319951382,1.557384016405667,3
0.4920405869948221,-0.2506400667407355,1
-3.7433767166199448,2.413891149851691,2
75.69178214629157,-0.0610288346938181,3
2.3973529330231855,-0.34944160162391447,1
-0.6438582004803206,-3.8425402785724825,0
4.084850675083556,-3.198017501324272,4
-3.0212345121925073,0.9484412804567028,1
0.11865618104490328,-1.9326437322552397,4
0.45967801428262944,0.9768026083959338,3
0.1240321291848686,-1.6596327503827697,3
-2.2292172144276785,1.7288743092626895,4
-3.8142669367574844,1.8274705124972854,1
0.4252947198689244,1.0871447262340659,3
2.3351354988589588,-1.6908839763181072,3
2.2198043022719465,3.7516554815820227,3
48.006551332417665,0.9217650686552137,3
4.0309782529265865,-0.9419853323559579,0
1.8915993155904811,0.08664192591120581,3
47.29642033462056,1.1565798672655356,3
7.751447687039488,-1.5252550524530526,4
1.5128936937317252,-0.5488778233345835,4
16.821610199098103,-2.8933357706217424,3
-2.8574281780456605,0.9475201568093014,4
-1.6865757694546428,-2.5699476884174186,2
-4.502058053980854,-2.4768760603345363,2
4.670503738764055,1.6149906719491234,4
2.127576380711534,3.2623636975432793,3
1.0189575327167542,1.5058684502956925,4
8.891335911974757,0.04830438970758859,1
-0.15875242600443273,1.573685199533084,1
54.30596081022065,1.9473750223266775,1
3.693920440390943,0.8115383319938949,3
3.2398877118355287,-2.009804437335419,1
0.2815459638642708,-1.3509633945821329,2
